,Date,Market,Capital_used,ROI,Profit_Loss,Opened_trades,Closed_trades,Profitable_trades,Loosing_trades,Targets_met,Stoplosses_hit,broker_name,segment,trade_type,long_short,hourly_slots,pre_planned_or_adhoc,strategy_id
2417,11/04/2021,IND,1219444,0.31,13413.88,42,30,8,22,2,10,C,Forex,intraday,Long,4,1,4
2418,13/06/2021,IND,374818,-0.16,-9183.04,23,14,4,10,3,7,D, Equity,intraday,Short,1,2,3
2419,23/06/2021,IND,1130838,-0.55,32228.88,27,13,0,13,0,5,D,Commodities,intraday,Long,3,1,6
2420,22/04/2021,IND,118521,-0.36,-5689.01,36,19,11,8,5,8,A,FnO,positional,Long,2,2,4
2421,04/04/2021,IND,165757,-0.75,-911.66,17,12,7,5,6,0,C,FnO,scalping,Short,4,1,2
2422,16/07/2021,IND,996446,-0.57,24412.93,10,22,21,1,20,0,B, Equity,intraday,Short,3,1,4
2423,25/05/2021,IND,1381758,-0.75,-62869.99,37,6,3,3,2,3,A,Commodities,scalping,Short,3,2,9
2424,22/06/2021,IND,1290562,0.15,-54203.6,31,43,31,12,31,4,D,Shares,intraday,Long,2,1,2
2425,25/05/2021,IND,963414,-0.75,-9152.43,2,18,10,8,1,8,A,Forex,scalping,Long,4,2,10
2426,19/05/2021,IND,1425870,-0.47,-22100.99,50,50,47,3,21,0,C,Forex,intraday,Short,4,2,6
2427,14/05/2021,IND,270114,-1.39,-5132.17,27,14,0,14,0,6,D,Shares,positional,Short,1,2,4
2428,28/05/2021,IND,499445,-0.15,-3496.11,24,15,15,0,0,0,A,Shares,scalping,Short,3,2,3
2429,01/06/2021,IND,935414,-1.27,-33674.9,6,29,1,28,0,21,A,Commodities,intraday,Long,1,1,10
2430,16/07/2021,IND,657955,-0.57,-4605.69,20,39,21,18,12,10,C,Commodities,swing,Short,2,2,9
2431,19/07/2021,IND,990576,-0.16,12877.49,2,42,23,19,15,9,A,Forex,positional,Long,1,2,5
2432,07/06/2021,IND,1064050,0.75,36177.7,22,11,11,0,4,0,C, Equity,scalping,Long,3,1,3
2433,25/04/2021,IND,1390256,-0.0,68817.67,49,26,20,6,8,0,B,Shares,intraday,Long,3,1,10
2434,04/07/2021,IND,242327,-0.32,10298.9,3,43,31,12,0,4,C,Shares,scalping,Long,1,2,3
2435,22/07/2021,IND,853061,-0.05,-7677.55,1,5,4,1,2,0,B,Commodities,swing,Long,4,1,9
2436,22/07/2021,IND,524443,-0.05,-15995.51,19,42,33,9,7,7,D,Commodities,positional,Long,2,2,4
2437,12/07/2021,IND,75409,0.52,-2865.54,19,21,12,9,2,6,D,FnO,scalping,Short,4,1,7
2438,05/07/2021,IND,1086065,-0.11,-53760.22,24,8,3,5,0,2,C, Equity,swing,Short,3,2,1
2439,04/05/2021,IND,635820,-0.21,-5086.56,39,30,17,13,3,2,D,FnO,intraday,Long,1,2,4
2440,21/07/2021,IND,1414598,-0.09,-30413.86,47,33,18,15,16,1,A,FnO,positional,Long,2,2,1
2441,21/06/2021,IND,307649,0.3,8460.35,23,2,0,2,0,1,B,Forex,positional,Long,3,1,5
2442,29/04/2021,IND,824098,-1.2,23486.79,25,7,1,6,1,1,C,Commodities,intraday,Long,3,2,6
2443,21/07/2021,IND,298191,-0.09,-3131.01,37,7,3,4,1,2,C, Equity,positional,Long,4,1,3
2444,19/04/2021,IND,275069,-0.85,-4951.24,19,8,2,6,2,4,A,FnO,scalping,Short,4,2,2
2445,23/06/2021,IND,1288380,-0.55,-56688.72,20,17,5,12,5,8,C,Forex,scalping,Short,3,2,4
2446,11/04/2021,IND,891858,0.31,38349.89,27,43,39,4,39,4,C, Equity,intraday,Short,1,2,2
2447,17/05/2021,IND,1421412,1.07,63963.54,24,21,5,16,0,16,B,FnO,intraday,Short,1,2,5
2448,03/06/2021,IND,336531,0.8,4711.43,48,11,4,7,4,6,C,Commodities,intraday,Short,2,1,10
2449,31/05/2021,IND,611976,0.36,29068.86,24,9,5,4,1,2,A,Forex,scalping,Short,1,2,4
2450,16/07/2021,IND,1215528,-0.57,28564.91,35,33,2,31,1,9,B,Forex,positional,Short,1,1,5
2451,27/04/2021,IND,1056045,-0.17,36433.55,48,13,7,6,2,5,B,FnO,positional,Short,2,2,7
2452,03/06/2021,IND,152239,0.8,-3577.62,42,43,39,4,6,4,C, Equity,swing,Short,1,2,6
2453,27/06/2021,IND,1224692,0.5,-50212.37,15,2,2,0,2,0,C,FnO,scalping,Long,2,2,5
2454,11/05/2021,IND,1295906,0.42,12959.06,30,41,17,24,17,2,D,Commodities,scalping,Short,4,2,7
2455,26/06/2021,IND,77294,-1.72,-1391.29,45,22,1,21,1,8,A,Forex,intraday,Long,2,1,7
2456,05/05/2021,IND,1236741,-0.48,-7420.45,36,35,33,2,8,1,C,Forex,positional,Long,3,2,4
2457,06/04/2021,IND,1177860,0.32,55359.42,28,48,6,42,0,0,A,Shares,scalping,Long,3,2,1
2458,01/05/2021,IND,81987,-0.44,3033.52,32,17,16,1,3,0,B,FnO,intraday,Long,2,2,2
2459,23/06/2021,IND,997268,-0.55,-8476.78,46,41,8,33,8,19,B, Equity,swing,Long,3,2,3
2460,13/04/2021,IND,1487490,-0.03,-8924.94,2,40,18,22,13,8,A,Commodities,scalping,Short,3,1,8
2461,01/07/2021,IND,168262,-0.61,3449.37,38,4,1,3,0,1,A,FnO,swing,Short,1,1,9
2462,02/07/2021,IND,1341067,-0.26,-42243.61,42,26,22,4,1,1,D,Forex,swing,Short,3,1,3
2463,01/04/2021,IND,1413054,-0.24,70652.7,36,47,47,0,11,0,B, Equity,swing,Short,2,2,2
2464,15/07/2021,IND,1163879,1.02,-14548.49,37,15,7,8,1,3,B,FnO,swing,Long,3,2,7
2465,27/04/2021,IND,197383,-0.17,7895.32,7,35,30,5,10,2,D,Commodities,swing,Short,4,1,5
2466,19/05/2021,IND,481609,-0.47,18301.14,8,29,6,23,0,17,D,Commodities,swing,Long,3,2,5
2467,27/04/2021,IND,944207,-0.17,-30686.73,29,46,11,35,7,26,D, Equity,scalping,Short,1,2,8
2468,19/07/2021,IND,196433,-0.16,-4910.82,7,15,10,5,1,1,D,Commodities,swing,Long,4,2,2
2469,26/04/2021,IND,550280,-0.1,-18159.24,26,32,14,18,6,11,C,Forex,scalping,Short,4,1,2
2470,26/05/2021,IND,911412,-0.14,22329.59,11,20,7,13,5,13,B, Equity,swing,Long,4,2,9
2471,06/07/2021,IND,1454079,0.25,26173.42,1,17,16,1,11,0,A,Shares,scalping,Short,2,2,4
2472,31/05/2021,IND,345028,0.36,3105.25,2,50,21,29,18,3,D,FnO,intraday,Short,4,2,1
2473,25/05/2021,IND,59727,-0.75,-1821.67,31,33,10,23,4,1,A, Equity,scalping,Short,3,2,7
2474,24/06/2021,IND,1009321,0.18,40372.84,41,8,6,2,3,2,D,Commodities,positional,Long,4,2,3
2475,26/05/2021,IND,927031,-0.14,-34763.66,11,28,5,23,1,22,C, Equity,intraday,Short,3,1,7
2476,20/07/2021,IND,1477831,0.01,-27339.87,40,10,4,6,2,3,D,Forex,scalping,Short,4,2,3
2477,18/07/2021,IND,521655,-0.68,21648.68,20,11,0,11,0,5,A,Commodities,positional,Long,3,2,9
2478,14/06/2021,IND,1277124,-0.05,-9578.43,19,13,12,1,0,0,B,Shares,swing,Long,2,2,5
2479,07/06/2021,IND,566971,0.75,18143.07,32,2,0,2,0,2,C,FnO,intraday,Long,4,1,10
2480,29/06/2021,IND,1146925,0.32,30393.51,18,25,17,8,1,6,D,Shares,positional,Long,4,2,3
2481,23/06/2021,IND,1084568,-0.55,-43382.72,6,1,0,1,0,1,C,Forex,intraday,Short,3,1,1
2482,17/07/2021,IND,664975,1.0,-14629.45,43,35,27,8,11,6,D, Equity,positional,Short,2,2,3
2483,07/05/2021,IND,956966,-0.11,35407.74,32,42,11,31,6,17,A,Commodities,positional,Long,4,2,1
2484,14/06/2021,IND,1436362,-0.05,16518.16,16,42,11,31,9,28,C,Shares,swing,Short,4,2,10
2485,10/06/2021,IND,1250084,0.27,53753.61,28,41,34,7,30,0,C,FnO,positional,Long,1,1,3
2486,24/04/2021,IND,1074487,0.15,40293.26,25,17,11,6,10,5,B,FnO,scalping,Short,3,1,9
2487,20/07/2021,IND,1040725,0.01,-44751.18,48,6,1,5,0,4,A,Forex,scalping,Long,3,2,6
2488,26/06/2021,IND,374203,-1.72,-11413.19,17,2,0,2,0,2,C,FnO,swing,Long,3,1,5
2489,08/07/2021,IND,1343374,0.01,58436.77,18,26,1,25,1,18,C, Equity,intraday,Short,1,1,7
2490,12/06/2021,IND,308548,-0.84,-9873.54,28,27,22,5,13,1,A,FnO,scalping,Long,1,1,4
2491,13/07/2021,IND,172870,0.04,-7519.85,32,39,21,18,5,17,D,Forex,intraday,Long,1,2,2
2492,21/06/2021,IND,563425,0.3,23382.14,10,6,3,3,3,3,A,FnO,swing,Long,2,2,4
2493,04/07/2021,IND,1278271,-0.32,-32595.91,27,23,4,19,1,8,D,Forex,swing,Long,4,1,5
2494,09/06/2021,IND,1124428,-0.61,-14617.56,34,41,25,16,14,3,C,Shares,intraday,Long,2,1,9
2495,19/05/2021,IND,1296270,-0.47,-18147.78,41,25,10,15,5,4,C,Forex,intraday,Long,4,1,2
2496,02/06/2021,IND,1006516,-0.92,40763.9,29,23,10,13,3,0,C,Shares,swing,Short,2,2,6
2497,01/05/2021,IND,596530,-0.44,13123.66,33,38,5,33,5,0,D,FnO,swing,Short,3,2,5
2498,03/05/2021,IND,1198158,-0.02,20368.69,19,13,0,13,0,2,A, Equity,scalping,Short,1,1,8
2499,09/07/2021,IND,1048783,-0.08,-32512.27,33,37,37,0,17,0,B,Shares,positional,Long,2,1,3
2500,20/07/2021,IND,326106,0.01,-14022.56,36,50,34,16,32,2,B, Equity,swing,Long,1,2,9
2501,23/05/2021,IND,907194,1.47,37648.55,25,9,8,1,6,0,C,Shares,swing,Long,4,2,3
2502,14/04/2021,IND,1381204,1.0,58701.17,32,20,8,12,0,4,A,Commodities,intraday,Short,3,1,8
2503,27/06/2021,IND,356471,0.5,-16754.14,42,42,33,9,18,9,D,Shares,positional,Short,2,2,10
2504,11/06/2021,IND,1172898,0.8,-19352.82,34,43,14,29,3,6,A,FnO,positional,Long,3,1,1
2505,15/06/2021,IND,1332522,0.14,41974.44,13,18,11,7,1,5,C,Forex,scalping,Long,4,1,2
2506,21/04/2021,IND,741283,-0.19,-8524.75,11,36,21,15,17,4,D,Shares,intraday,Short,1,1,9
2507,30/05/2021,IND,1238045,0.08,50140.82,40,48,45,3,6,2,D,FnO,swing,Short,3,1,10
2508,18/06/2021,IND,1422915,-0.04,44821.82,23,13,11,2,6,2,C,FnO,scalping,Long,2,2,3
2509,29/06/2021,IND,1386267,0.32,42974.28,34,33,16,17,1,17,A, Equity,swing,Long,3,2,5
2510,26/06/2021,IND,1265482,-1.72,17084.01,45,13,1,12,0,11,D,Commodities,intraday,Long,1,1,2
2511,06/04/2021,IND,568591,0.32,-7675.98,39,9,9,0,1,0,A,FnO,intraday,Long,3,1,8
2512,11/06/2021,IND,1198397,0.8,28761.53,17,26,5,21,4,20,C,Commodities,intraday,Short,2,2,8
2513,16/05/2021,IND,1382684,-0.41,15900.87,1,34,32,2,16,2,D,Forex,scalping,Short,4,1,7
2514,24/05/2021,IND,323015,-0.59,-1938.09,12,43,10,33,10,7,A,Forex,positional,Long,3,1,7
2515,13/07/2021,IND,261625,0.04,-9418.5,2,13,3,10,2,5,D,Commodities,intraday,Long,1,1,1
2516,30/05/2021,IND,1350736,0.08,27690.09,8,20,5,15,2,2,B,Shares,intraday,Short,1,2,10
2517,02/05/2021,IND,1425441,0.08,24945.22,18,2,1,1,1,0,A,Commodities,swing,Long,3,1,1
2518,26/06/2021,IND,744245,-1.72,-7070.33,46,38,38,0,37,0,A, Equity,intraday,Long,2,1,7
2519,26/06/2021,IND,251184,-1.72,-11303.28,11,12,8,4,6,1,D,Forex,swing,Short,1,2,3
2520,15/05/2021,IND,538576,0.58,15080.13,11,2,0,2,0,2,D,FnO,swing,Short,4,2,7
2521,11/06/2021,IND,52815,0.8,290.48,21,41,31,10,25,1,C,Forex,scalping,Long,2,2,9
2522,05/07/2021,IND,86796,-0.11,-3515.24,21,31,31,0,3,0,B,Shares,intraday,Long,4,1,10
2523,12/05/2021,IND,616263,0.38,7703.29,3,40,14,26,13,18,B,Forex,intraday,Short,2,1,10
2524,05/07/2021,IND,885088,-0.11,39386.42,36,45,14,31,7,28,B,Forex,scalping,Short,1,2,2
2525,15/05/2021,IND,566210,0.58,-10757.99,26,4,4,0,4,0,A, Equity,positional,Long,2,1,4
2526,12/06/2021,IND,221523,-0.84,10300.82,26,32,23,9,8,6,D,Forex,swing,Long,1,1,7
2527,07/05/2021,IND,592450,-0.11,10960.33,46,17,10,7,2,2,B,Shares,scalping,Short,4,2,7
2528,04/06/2021,IND,308166,-0.04,-7858.23,41,40,18,22,5,22,A,Commodities,scalping,Short,3,2,10
2529,18/07/2021,IND,1468966,-0.68,-33786.22,6,31,19,12,13,12,D, Equity,scalping,Long,4,1,4
2530,03/04/2021,IND,79759,-0.37,1555.3,48,48,7,41,6,15,A, Equity,swing,Short,3,1,4
2531,20/07/2021,IND,1451884,0.01,-10889.13,45,21,21,0,4,0,C,Forex,positional,Short,1,2,10
2532,28/06/2021,IND,579151,-0.3,6370.66,14,13,4,9,1,5,D,Commodities,swing,Short,2,2,10
2533,19/06/2021,IND,608383,-0.39,-19468.26,11,21,14,7,13,1,A,Commodities,scalping,Long,1,2,5
2534,03/05/2021,IND,1423249,-0.02,34869.6,27,26,7,19,2,19,A,Shares,positional,Short,3,2,6
2535,10/07/2021,IND,1025049,-1.1,-35364.19,2,46,26,20,17,19,A,Commodities,intraday,Long,3,1,7
2536,19/04/2021,IND,643273,-0.85,5467.82,13,15,8,7,3,5,B,FnO,positional,Long,2,2,3
2537,21/07/2021,IND,659631,-0.09,9564.65,44,29,1,28,0,11,A, Equity,swing,Long,3,1,9
2538,06/07/2021,IND,139807,0.25,-2586.43,50,31,21,10,4,0,D,Shares,intraday,Long,4,1,5
2539,02/04/2021,IND,311318,-0.81,9495.2,10,22,11,11,3,2,B,FnO,scalping,Short,2,1,1
2540,24/05/2021,IND,801259,-0.59,-24037.77,41,46,45,1,34,0,D,Commodities,positional,Long,1,1,1
2541,28/05/2021,IND,684319,-0.15,-32505.15,33,3,0,3,0,3,A,FnO,swing,Short,2,1,10
2542,29/05/2021,IND,1228417,-0.13,-59578.22,43,5,1,4,0,1,A,Shares,swing,Long,1,1,7
2543,21/07/2021,IND,1104865,-0.09,-38117.84,40,5,4,1,4,0,B,Forex,scalping,Long,4,2,4
2544,22/04/2021,IND,1454000,-0.36,9451.0,26,7,6,1,3,1,A,Commodities,swing,Long,1,2,2
2545,29/05/2021,IND,881572,-0.13,42756.24,44,44,29,15,9,4,D,Forex,positional,Long,2,2,5
2546,02/05/2021,IND,989746,0.08,-48992.43,44,24,14,10,13,1,A, Equity,scalping,Long,4,2,7
2547,20/07/2021,IND,326359,0.01,9953.95,25,19,17,2,1,0,C,FnO,intraday,Short,3,1,10
2548,01/05/2021,IND,1058385,-0.44,35455.9,32,1,1,0,1,0,D,FnO,positional,Short,3,2,1
2549,15/06/2021,IND,637412,0.14,14979.18,14,27,16,11,6,5,D,Forex,scalping,Short,4,2,7
2550,22/07/2021,IND,554929,-0.05,10821.12,45,20,0,20,0,3,A,Forex,intraday,Long,3,1,10
2551,24/05/2021,IND,357165,-0.59,8036.21,26,39,21,18,11,0,D,Shares,scalping,Long,1,2,7
2552,27/06/2021,IND,1486436,0.5,-21553.32,21,47,40,7,24,1,D,Forex,intraday,Long,3,1,8
2553,01/04/2021,IND,837478,-0.24,-28892.99,20,27,19,8,6,3,A, Equity,swing,Long,3,2,5
2554,03/04/2021,IND,1375780,-0.37,-19948.81,11,6,0,6,0,2,A, Equity,scalping,Short,3,1,7
2555,04/04/2021,IND,1097477,-0.75,25790.71,12,41,13,28,9,0,A,FnO,intraday,Short,4,2,3
2556,04/07/2021,IND,1456453,-0.32,23303.25,43,49,45,4,39,3,C,FnO,positional,Long,1,2,7
2557,14/07/2021,IND,813349,0.69,24400.47,29,34,5,29,1,5,C, Equity,intraday,Long,3,1,9
2558,16/05/2021,IND,61755,-0.41,-679.3,1,25,23,2,15,1,D,Forex,swing,Short,3,2,5
2559,30/05/2021,IND,410006,0.08,-8610.13,14,15,0,15,0,14,A, Equity,scalping,Long,1,2,1
2560,11/04/2021,IND,571577,0.31,13717.85,40,39,39,0,19,0,D,Forex,swing,Short,1,1,1
2561,18/07/2021,IND,629480,-0.68,-9756.94,6,2,1,1,0,1,A,FnO,positional,Short,3,2,8
2562,09/07/2021,IND,1014132,-0.08,-37522.88,49,22,9,13,6,2,D, Equity,swing,Long,1,2,7
2563,29/05/2021,IND,1058864,-0.13,38648.54,8,30,8,22,2,19,A,Shares,swing,Short,3,1,10
2564,15/07/2021,IND,1152129,1.02,46661.22,29,18,1,17,0,6,C, Equity,intraday,Long,3,1,2
2565,13/05/2021,IND,652287,-0.05,24786.91,48,14,7,7,3,7,B,Forex,swing,Short,4,2,7
2566,18/04/2021,IND,1293402,-0.09,39448.76,34,41,33,8,32,6,D,FnO,intraday,Long,3,1,4
2567,29/06/2021,IND,624128,0.32,22780.67,7,11,4,7,0,5,D, Equity,swing,Short,1,1,4
2568,22/05/2021,IND,187769,-0.0,2441.0,13,11,7,4,3,1,D,Commodities,intraday,Long,3,1,5
2569,18/07/2021,IND,1221618,-0.68,6718.9,12,16,9,7,7,3,D,Commodities,positional,Long,3,2,4
2570,18/04/2021,IND,343777,-0.09,11688.42,40,34,11,23,0,0,C, Equity,scalping,Long,1,1,5
2571,06/06/2021,IND,1298519,-0.45,-18179.27,28,34,21,13,16,5,D,Commodities,positional,Long,1,2,9
2572,26/04/2021,IND,1354962,-0.1,-28454.2,12,37,36,1,18,1,C, Equity,positional,Short,3,1,5
2573,09/05/2021,IND,274900,-0.84,-3161.35,45,29,28,1,27,1,A,Shares,scalping,Short,3,1,6
2574,31/05/2021,IND,804378,0.36,24533.53,4,39,39,0,26,0,C,Shares,positional,Short,3,1,10
2575,28/04/2021,IND,987713,0.53,-33582.24,41,39,25,14,14,3,C,Commodities,intraday,Long,3,1,7
2576,03/04/2021,IND,1208825,-0.37,25385.33,45,31,22,9,16,2,D,Shares,swing,Long,3,2,7
2577,20/06/2021,IND,1112978,0.16,31719.87,26,4,0,4,0,2,C, Equity,intraday,Short,3,2,6
2578,26/04/2021,IND,201248,-0.1,4024.96,46,35,16,19,2,4,C,FnO,intraday,Long,3,2,10
2579,21/05/2021,IND,1447588,0.14,13028.29,31,4,1,3,0,3,A,FnO,swing,Short,3,1,3
2580,08/05/2021,IND,1448925,0.39,63028.24,8,7,2,5,1,4,D,Shares,intraday,Short,1,2,7
2581,21/07/2021,IND,589054,-0.09,-12664.66,37,33,32,1,23,1,B,Commodities,swing,Short,1,2,3
2582,08/04/2021,IND,514523,0.07,8489.63,9,10,6,4,5,1,C,Forex,positional,Long,4,2,4
2583,15/04/2021,IND,446225,-0.14,16287.21,5,27,2,25,1,15,C,FnO,swing,Short,3,1,5
2584,01/07/2021,IND,188250,-0.61,-4800.38,43,45,25,20,16,2,C,Forex,intraday,Long,4,1,8
2585,06/05/2021,IND,1189043,-1.01,-48750.76,12,31,31,0,0,0,D,Commodities,swing,Long,4,1,7
2586,30/05/2021,IND,1176692,0.08,43537.6,32,36,33,3,1,0,D,Commodities,scalping,Long,3,1,4
2587,25/05/2021,IND,1010891,-0.75,-41951.98,28,6,3,3,1,2,A,Shares,intraday,Long,4,1,5
2588,22/04/2021,IND,1100227,-0.36,51160.56,48,49,26,23,5,17,A,Forex,intraday,Short,4,1,5
2589,27/06/2021,IND,1385817,0.5,65133.4,25,26,0,26,0,0,A,Forex,intraday,Short,3,2,3
2590,23/04/2021,IND,1496908,0.95,-19459.8,34,9,9,0,9,0,B,FnO,intraday,Long,4,2,9
2591,21/07/2021,IND,882528,-0.09,43685.14,25,14,11,3,3,1,D,Commodities,swing,Long,1,1,7
2592,27/04/2021,IND,1153506,-0.17,14995.58,7,48,18,30,4,12,C, Equity,swing,Long,3,2,2
2593,13/07/2021,IND,866616,0.04,-22532.02,38,29,13,16,1,14,A,Shares,positional,Short,1,1,9
2594,02/06/2021,IND,820716,-0.92,29545.78,9,3,1,2,1,0,C, Equity,swing,Short,2,1,9
2595,17/06/2021,IND,1463498,-0.04,-17561.98,36,12,1,11,0,3,D,FnO,positional,Short,1,2,3
2596,26/05/2021,IND,280286,-0.14,4764.86,26,39,2,37,0,13,A, Equity,scalping,Long,2,2,3
2597,18/07/2021,IND,211876,-0.68,-5614.71,50,25,10,15,2,12,D,FnO,scalping,Long,2,2,5
2598,13/07/2021,IND,1409561,0.04,-24667.32,16,16,6,10,3,4,A,Forex,positional,Short,3,2,6
2599,01/05/2021,IND,1445583,-0.44,18792.58,6,10,5,5,2,5,A,Shares,scalping,Short,3,1,4
2600,22/07/2021,IND,880779,-0.05,-24221.42,14,35,15,20,9,3,C, Equity,intraday,Long,1,2,7
2601,09/07/2021,IND,620664,-0.08,30412.54,29,23,17,6,1,1,C,Shares,positional,Short,1,1,3
2602,04/07/2021,IND,376191,-0.32,3197.62,37,31,12,19,10,5,C,FnO,positional,Short,3,2,7
2603,26/05/2021,IND,705081,-0.14,-30671.02,29,18,18,0,3,0,B, Equity,swing,Long,1,2,5
2604,11/05/2021,IND,594714,0.42,21112.35,47,21,10,11,7,2,D,Shares,scalping,Long,4,1,10
2605,24/06/2021,IND,1125956,0.18,-47290.15,25,50,48,2,39,0,D,Forex,scalping,Long,4,2,7
2606,07/04/2021,IND,610459,-0.48,-14040.56,46,20,14,6,12,5,D, Equity,swing,Short,4,1,4
2607,03/05/2021,IND,572466,-0.02,12880.49,10,34,24,10,4,6,C,FnO,positional,Long,1,1,7
2608,07/04/2021,IND,911758,-0.48,30543.89,32,18,4,14,2,12,D,Commodities,intraday,Long,2,1,2
2609,07/04/2021,IND,1179907,-0.48,-31267.54,11,1,0,1,0,1,D,Forex,positional,Short,4,1,1
2610,17/07/2021,IND,783494,1.0,-26638.8,40,18,6,12,4,4,A,FnO,intraday,Short,2,2,9
2611,08/07/2021,IND,1326981,0.01,25876.13,37,44,11,33,6,9,C,FnO,positional,Long,4,1,6
2612,13/07/2021,IND,364156,0.04,16933.25,22,47,4,43,3,22,C,FnO,positional,Short,1,1,2
2613,20/06/2021,IND,251005,0.16,-10542.21,9,47,15,32,9,5,B,FnO,positional,Long,2,1,10
2614,11/04/2021,IND,151705,0.31,-2275.57,9,12,10,2,8,1,B,Forex,positional,Short,1,2,8
2615,10/06/2021,IND,658622,0.27,8562.09,8,34,25,9,20,2,A,Commodities,scalping,Long,2,1,1
2616,22/07/2021,IND,578976,-0.05,-17369.28,21,24,8,16,2,5,C, Equity,scalping,Long,3,2,10
2617,18/07/2021,IND,632064,-0.68,-12957.31,40,40,30,10,0,0,B,FnO,intraday,Short,1,1,10
2618,03/04/2021,IND,1461405,-0.37,-54071.99,48,32,22,10,20,5,A,FnO,intraday,Long,3,1,8
2619,15/04/2021,IND,585561,-0.14,-20494.63,10,4,0,4,0,4,A,Forex,intraday,Long,2,2,5
2620,14/05/2021,IND,807266,-1.39,17356.22,6,11,9,2,8,0,D,Forex,swing,Short,2,1,8
2621,07/06/2021,IND,652379,0.75,-21202.32,27,36,22,14,6,14,C,Shares,swing,Long,4,2,3
2622,01/05/2021,IND,482026,-0.44,11327.61,11,4,2,2,0,2,B,Commodities,intraday,Long,3,1,3
2623,07/07/2021,IND,1276307,-0.36,17868.3,24,7,1,6,1,3,C, Equity,scalping,Long,3,1,2
2624,25/05/2021,IND,213287,-0.75,-5012.24,18,30,20,10,19,6,D,Commodities,positional,Long,4,1,1
2625,27/04/2021,IND,752083,-0.17,-4136.46,34,17,6,11,3,0,D,Shares,scalping,Long,3,2,6
2626,22/07/2021,IND,1035577,-0.05,44529.81,4,18,14,4,2,3,B, Equity,positional,Long,4,1,9
2627,25/06/2021,IND,413872,0.05,13243.9,18,43,24,19,19,3,D,Forex,scalping,Short,4,2,4
2628,08/05/2021,IND,1327749,0.39,12613.62,30,39,18,21,4,6,C, Equity,scalping,Long,3,1,6
2629,05/05/2021,IND,436097,-0.48,9812.18,23,39,18,21,2,9,D, Equity,scalping,Long,4,1,2
2630,07/07/2021,IND,910127,-0.36,16837.35,13,4,1,3,0,1,D,FnO,scalping,Short,4,1,2
2631,20/06/2021,IND,736636,0.16,-33885.26,20,49,8,41,8,28,D,FnO,scalping,Long,1,1,2
2632,11/04/2021,IND,930528,0.31,26520.05,18,17,12,5,3,5,D,Shares,scalping,Short,2,1,3
2633,06/06/2021,IND,859625,-0.45,-24069.5,11,21,4,17,1,2,A,FnO,scalping,Long,2,2,9
2634,12/05/2021,IND,832114,0.38,17890.45,5,25,25,0,10,0,D,FnO,intraday,Short,3,2,10
2635,21/06/2021,IND,764429,0.3,-13377.51,30,3,2,1,0,0,C, Equity,scalping,Short,3,2,5
2636,03/06/2021,IND,196258,0.8,6967.16,45,19,5,14,1,14,C,Shares,swing,Long,1,2,5
2637,24/06/2021,IND,297795,0.18,-11316.21,1,3,1,2,1,0,C, Equity,swing,Short,2,2,7
2638,13/06/2021,IND,265424,-0.16,7431.87,36,13,8,5,6,3,C,Forex,swing,Short,1,2,10
2639,14/07/2021,IND,440613,0.69,5067.05,24,19,15,4,8,2,A,Shares,scalping,Short,4,2,4
2640,05/05/2021,IND,1074076,-0.48,-11814.84,24,1,1,0,1,0,A,Shares,intraday,Short,1,2,10
2641,08/04/2021,IND,1325258,0.07,-9276.81,12,36,13,23,2,15,A, Equity,intraday,Long,2,2,5
2642,15/06/2021,IND,1212860,0.14,46088.68,11,39,37,2,27,1,B,Shares,scalping,Long,3,1,5
2643,25/06/2021,IND,1219092,0.05,25600.93,44,20,12,8,5,8,B,Shares,intraday,Short,2,2,2
2644,13/04/2021,IND,189178,-0.03,-2743.08,36,13,1,12,0,4,B,Shares,scalping,Long,2,2,1
2645,18/06/2021,IND,613870,-0.04,11356.59,4,46,18,28,16,25,B,FnO,scalping,Long,2,1,3
2646,19/04/2021,IND,97960,-0.85,1714.3,21,5,4,1,3,1,D,FnO,swing,Long,2,1,6
2647,18/07/2021,IND,728627,-0.68,9836.46,36,13,12,1,5,0,C,Commodities,intraday,Short,3,2,4
2648,02/07/2021,IND,1104618,-0.26,27615.45,26,6,4,2,2,0,C,Shares,scalping,Long,4,1,7
2649,02/07/2021,IND,1023404,-0.26,-12792.55,11,21,0,21,0,16,D, Equity,positional,Short,4,1,9
2650,05/04/2021,IND,1214954,0.28,-45560.78,50,48,17,31,2,23,C,Commodities,scalping,Short,2,1,2
2651,26/06/2021,IND,163212,-1.72,1876.94,26,6,2,4,2,4,C,Commodities,positional,Short,3,1,9
2652,09/06/2021,IND,358418,-0.61,-3763.39,27,6,4,2,0,1,A,Forex,scalping,Short,2,2,8
2653,22/06/2021,IND,805277,0.15,-15300.26,42,25,22,3,16,1,D,Shares,swing,Long,2,1,9
2654,23/04/2021,IND,1468939,0.95,-62429.91,13,15,14,1,9,0,B,Commodities,scalping,Short,2,2,10
2655,22/04/2021,IND,1490241,-0.36,-38001.15,48,37,24,13,3,4,B,Shares,positional,Short,1,1,10
2656,19/05/2021,IND,1213051,-0.47,-53374.24,14,18,9,9,4,1,D, Equity,scalping,Short,2,2,8
2657,17/07/2021,IND,937262,1.0,5154.94,15,30,8,22,8,12,C,Shares,intraday,Long,4,1,3
2658,30/05/2021,IND,1094838,0.08,-9853.54,29,37,20,17,18,3,B,FnO,intraday,Short,3,2,5
